AAR,BYDEL,ALDER,STATKODE,PERSONER
2015,5,41,5474,1
2015,5,41,5486,1
2015,5,41,5488,1
2015,5,41,5492,3
2015,5,41,5607,1
2015,5,41,5611,5
2015,5,41,5700,3
2015,5,41,5724,1
2015,5,41,5754,1
2015,5,41,5756,5
2015,5,42,5100,644
2015,5,42,5103,1
2015,5,42,5104,1
2015,5,42,5106,1
2015,5,42,5110,9
2015,5,42,5120,4
2015,5,42,5128,2
2015,5,42,5130,5
2015,5,42,5140,1
2015,5,42,5142,2
2015,5,42,5150,2
2015,5,42,5152,3
2015,5,42,5154,6
2015,5,42,5158,1
2015,5,42,5160,1
2015,5,42,5164,4
2015,5,42,5170,10
2015,5,42,5172,13
2015,5,42,5180,6
2015,5,42,5182,1
2015,5,42,5213,1
2015,5,42,5244,5
2015,5,42,5255,1
2015,5,42,5268,1
2015,5,42,5269,3
2015,5,42,5289,3
2015,5,42,5314,1
2015,5,42,5316,2
2015,5,42,5324,1
2015,5,42,5390,3
2015,5,42,5404,2
2015,5,42,5410,1
2015,5,42,5416,1
2015,5,42,5432,3
2015,5,42,5436,5
2015,5,42,5438,2
2015,5,42,5444,2
2015,5,42,5446,2
2015,5,42,5448,2
2015,5,42,5456,1
2015,5,42,5464,1
2015,5,42,5472,11
2015,5,42,5474,3
2015,5,42,5484,1
2015,5,42,5488,1
2015,5,42,5492,4
2015,5,42,5611,1
2015,5,42,5700,2
2015,5,42,5754,1
2015,5,42,5756,3
2015,5,42,5758,1
2015,5,42,5761,1
2015,5,42,5778,1
2015,5,43,5100,596
2015,5,43,5103,2
2015,5,43,5104,1
2015,5,43,5106,1
2015,5,43,5110,3
2015,5,43,5120,2
2015,5,43,5128,2
2015,5,43,5130,3
2015,5,43,5140,2
2015,5,43,5142,1
2015,5,43,5150,4
2015,5,43,5152,1
2015,5,43,5154,3
2015,5,43,5158,1
2015,5,43,5164,1
2015,5,43,5170,6
2015,5,43,5172,5
2015,5,43,5174,1
2015,5,43,5180,7
2015,5,43,5234,1
2015,5,43,5244,3
2015,5,43,5258,1
2015,5,43,5289,2
2015,5,43,5295,1
2015,5,43,5390,1
2015,5,43,5404,1
2015,5,43,5410,1
2015,5,43,5436,6
2015,5,43,5438,3
2015,5,43,5442,1
2015,5,43,5446,1
2015,5,43,5448,1
2015,5,43,5456,4
2015,5,43,5472,1
2015,5,43,5474,2
2015,5,43,5488,1
2015,5,43,5492,2
2015,5,43,5502,1
2015,5,43,5609,1
2015,5,43,5704,3
2015,5,43,5708,1
2015,5,43,5754,1
2015,5,44,5100,516
2015,5,44,5103,1
2015,5,44,5104,2
2015,5,44,5106,1
2015,5,44,5110,1
2015,5,44,5120,6
2015,5,44,5128,2
2015,5,44,5130,2
2015,5,44,5140,2
2015,5,44,5142,1
2015,5,44,5150,4
2015,5,44,5152,3
2015,5,44,5154,7
2015,5,44,5160,2
2015,5,44,5164,1
2015,5,44,5170,5
2015,5,44,5172,21
2015,5,44,5180,4
2015,5,44,5182,1
2015,5,44,5222,1
2015,5,44,5228,1
2015,5,44,5244,5
2015,5,44,5246,1
2015,5,44,5255,2
2015,5,44,5258,2
2015,5,44,5288,1
2015,5,44,5289,5
2015,5,44,5302,1
2015,5,44,5324,1
2015,5,44,5352,1
2015,5,44,5390,4
2015,5,44,5404,2
2015,5,44,5418,1
2015,5,44,5436,11
2015,5,44,5438,4
2015,5,44,5448,1
2015,5,44,5456,1
2015,5,44,5472,12
2015,5,44,5492,3
2015,5,44,5514,1
2015,5,44,5708,1
2015,5,44,5756,2
2015,5,44,5759,1
2015,5,45,5100,487
2015,5,45,5103,1
2015,5,45,5106,2
2015,5,45,5110,3
2015,5,45,5120,3
2015,5,45,5128,1
2015,5,45,5130,2
2015,5,45,5140,1
2015,5,45,5150,4
2015,5,45,5152,6
2015,5,45,5154,3
2015,5,45,5158,1
2015,5,45,5164,4
2015,5,45,5170,6
2015,5,45,5172,9
2015,5,45,5174,1
2015,5,45,5180,8
2015,5,45,5182,1
2015,5,45,5202,1
2015,5,45,5222,1
2015,5,45,5244,4
2015,5,45,5246,1
2015,5,45,5258,1
2015,5,45,5279,1
2015,5,45,5289,5
2015,5,45,5302,1
2015,5,45,5306,1
2015,5,45,5390,2
2015,5,45,5392,1
2015,5,45,5408,1
2015,5,45,5410,1
2015,5,45,5424,1
2015,5,45,5436,2
2015,5,45,5446,1
2015,5,45,5456,1
2015,5,45,5472,12
2015,5,45,5474,2
2015,5,45,5486,1
2015,5,45,5488,1
2015,5,45,5492,2
2015,5,45,5502,1
2015,5,45,5754,2
2015,5,45,5756,4
2015,5,45,5761,1
2015,5,46,5100,546
2015,5,46,5103,1
2015,5,46,5110,3
2015,5,46,5120,3
2015,5,46,5128,2
2015,5,46,5130,2
2015,5,46,5140,1
2015,5,46,5150,2
2015,5,46,5152,4
2015,5,46,5154,5
2015,5,46,5156,1
2015,5,46,5158,2
2015,5,46,5160,1
2015,5,46,5164,1
2015,5,46,5170,7
2015,5,46,5172,11
2015,5,46,5180,4
2015,5,46,5202,1
2015,5,46,5244,2
2015,5,46,5289,2
2015,5,46,5293,1
2015,5,46,5306,1
2015,5,46,5314,1
2015,5,46,5324,1
2015,5,46,5390,1
2015,5,46,5410,1
2015,5,46,5432,3
2015,5,46,5436,4
2015,5,46,5438,2
2015,5,46,5446,2
2015,5,46,5448,5
2015,5,46,5456,1
2015,5,46,5472,4
2015,5,46,5474,2
2015,5,46,5482,1
2015,5,46,5492,8
2015,5,46,5502,1
2015,5,46,5706,1
2015,5,46,5752,1
2015,5,46,5754,1
2015,5,46,5756,5
2015,5,47,5100,571
2015,5,47,5106,3
2015,5,47,5110,1
2015,5,47,5120,4
2015,5,47,5128,1
2015,5,47,5130,2
2015,5,47,5140,1
2015,5,47,5150,2
2015,5,47,5152,4
2015,5,47,5154,2
2015,5,47,5156,1
2015,5,47,5158,2
2015,5,47,5164,1
2015,5,47,5170,6
2015,5,47,5172,7
2015,5,47,5180,4
2015,5,47,5244,4
2015,5,47,5289,2
2015,5,47,5324,1
2015,5,47,5390,1
2015,5,47,5410,1
2015,5,47,5434,1
2015,5,47,5436,5
2015,5,47,5438,1
2015,5,47,5446,1
2015,5,47,5448,1
2015,5,47,5456,3
2015,5,47,5472,6
2015,5,47,5474,1
2015,5,47,5488,1
2015,5,47,5492,8
2015,5,47,5514,1
2015,5,47,5700,2
2015,5,47,5756,2
2015,5,48,5100,596
2015,5,48,5103,1
2015,5,48,5110,3
2015,5,48,5120,2
2015,5,48,5128,2
2015,5,48,5130,3
2015,5,48,5140,1
2015,5,48,5150,4
2015,5,48,5151,1
2015,5,48,5152,3
2015,5,48,5154,6
2015,5,48,5170,5
2015,5,48,5172,12
2015,5,48,5174,1
2015,5,48,5180,1
2015,5,48,5182,1
2015,5,48,5231,1
2015,5,48,5234,1
2015,5,48,5244,2
2015,5,48,5266,1
2015,5,48,5289,1
2015,5,48,5302,2
2015,5,48,5324,1
2015,5,48,5390,6
2015,5,48,5404,1
2015,5,48,5418,1
2015,5,48,5436,6
2015,5,48,5442,1
2015,5,48,5448,1
2015,5,48,5472,6
2015,5,48,5474,5
2015,5,48,5486,2
2015,5,48,5492,4
2015,5,48,5700,1
2015,5,48,5704,1
2015,5,48,5754,1
2015,5,48,5756,1
2015,5,49,5100,567
2015,5,49,5104,1
2015,5,49,5110,1
2015,5,49,5128,2
2015,5,49,5130,3
2015,5,49,5140,2
2015,5,49,5142,1
2015,5,49,5150,3
2015,5,49,5152,1
2015,5,49,5154,3
2015,5,49,5162,1
2015,5,49,5164,1
2015,5,49,5170,4
2015,5,49,5172,11
2015,5,49,5174,1
2015,5,49,5180,4
2015,5,49,5228,3
2015,5,49,5244,2
2015,5,49,5269,1
2015,5,49,5289,2
2015,5,49,5306,1
2015,5,49,5326,1
2015,5,49,5338,1
2015,5,49,5354,1
2015,5,49,5390,1
2015,5,49,5410,1
2015,5,49,5432,1
2015,5,49,5436,4
2015,5,49,5456,1
2015,5,49,5472,3
2015,5,49,5474,1
2015,5,49,5488,1
2015,5,49,5492,4
2015,5,49,5502,1
2015,5,49,5611,1
2015,5,49,5700,1
2015,5,49,5704,1
2015,5,49,5724,1
2015,5,49,5750,1
2015,5,49,5754,1
2015,5,49,5756,1
2015,5,50,5100,600
2015,5,50,5102,1
2015,5,50,5110,2
2015,5,50,5120,5
2015,5,50,5128,1
2015,5,50,5130,1
2015,5,50,5140,2
2015,5,50,5150,1
2015,5,50,5152,3
2015,5,50,5154,4
2015,5,50,5156,1
2015,5,50,5170,3
2015,5,50,5172,15
2015,5,50,5180,1
2015,5,50,5182,1
2015,5,50,5228,1
2015,5,50,5289,3
2015,5,50,5366,1
2015,5,50,5390,1
2015,5,50,5404,1
2015,5,50,5418,1
2015,5,50,5432,2
2015,5,50,5434,1
2015,5,50,5436,2
2015,5,50,5438,2
2015,5,50,5448,1
2015,5,50,5456,1
2015,5,50,5472,2
2015,5,50,5474,2
2015,5,50,5488,1
2015,5,50,5492,4
2015,5,50,5704,1
2015,5,50,5754,2
2015,5,50,5756,2
2015,5,50,5759,1
2015,5,51,5100,512
2015,5,51,5103,3
2015,5,51,5104,1
2015,5,51,5120,5
2015,5,51,5128,1
2015,5,51,5130,1
2015,5,51,5134,1
2015,5,51,5140,2
2015,5,51,5150,1
2015,5,51,5152,1
2015,5,51,5154,1
2015,5,51,5160,1
2015,5,51,5170,3
2015,5,51,5172,8
2015,5,51,5180,3
2015,5,51,5228,1
2015,5,51,5244,1
2015,5,51,5289,1
2015,5,51,5314,1
2015,5,51,5318,1
2015,5,51,5390,1
2015,5,51,5432,1
2015,5,51,5436,2
2015,5,51,5438,2
2015,5,51,5448,3
2015,5,51,5472,3
2015,5,51,5474,5
2015,5,51,5492,4
2015,5,51,5611,1
2015,5,51,5700,3
2015,5,51,5761,1
2015,5,52,5100,497
2015,5,52,5103,2
2015,5,52,5104,2
2015,5,52,5120,4
2015,5,52,5128,1
2015,5,52,5130,2
2015,5,52,5150,1
2015,5,52,5152,5
2015,5,52,5154,7
2015,5,52,5156,1
2015,5,52,5158,1
2015,5,52,5164,1
2015,5,52,5170,6
2015,5,52,5172,7
2015,5,52,5180,3
2015,5,52,5202,1
2015,5,52,5222,1
2015,5,52,5244,2
2015,5,52,5246,1
2015,5,52,5255,1
2015,5,52,5266,1
2015,5,52,5289,4
2015,5,52,5390,2
2015,5,52,5436,4
2015,5,52,5438,2
2015,5,52,5444,1
2015,5,52,5446,1
2015,5,52,5472,12
2015,5,52,5474,2
2015,5,52,5492,1
2015,5,52,5754,5
2015,5,52,5756,1
2015,5,53,5100,483
2015,5,53,5103,1
2015,5,53,5110,2
2015,5,53,5120,4
2015,5,53,5128,1
2015,5,53,5130,1
2015,5,53,5140,3
2015,5,53,5150,1
2015,5,53,5152,2
2015,5,53,5154,3
2015,5,53,5158,1
2015,5,53,5164,1
2015,5,53,5170,4
2015,5,53,5172,8
2015,5,53,5180,3
2015,5,53,5182,1
2015,5,53,5222,1
2015,5,53,5234,2
2015,5,53,5244,4
2015,5,53,5289,1
2015,5,53,5306,1
2015,5,53,5314,1
2015,5,53,5390,2
2015,5,53,5432,1
2015,5,53,5436,2
2015,5,53,5448,6
2015,5,53,5472,2
2015,5,53,5474,1
2015,5,53,5492,5
2015,5,53,5502,1
2015,5,53,5609,1
2015,5,53,5754,1
2015,5,53,5756,1
2015,5,54,5100,474
2015,5,54,5110,3
2015,5,54,5120,4
2015,5,54,5128,1
2015,5,54,5142,1
2015,5,54,5150,2
2015,5,54,5152,2
2015,5,54,5154,2
2015,5,54,5164,1
2015,5,54,5170,7
2015,5,54,5172,12
2015,5,54,5180,4
2015,5,54,5182,1
2015,5,54,5228,1
2015,5,54,5244,5
2015,5,54,5269,2
2015,5,54,5277,1
2015,5,54,5289,5
2015,5,54,5316,1
2015,5,54,5432,1
2015,5,54,5436,1
2015,5,54,5438,1
2015,5,54,5448,1
2015,5,54,5472,6
2015,5,54,5474,2
2015,5,54,5486,1
2015,5,54,5492,1
2015,5,54,5700,2
2015,5,54,5750,1
2015,5,54,5754,2
2015,5,55,5100,455
2015,5,55,5110,4
2015,5,55,5120,2
2015,5,55,5128,1
2015,5,55,5130,3
2015,5,55,5140,1
2015,5,55,5150,1
2015,5,55,5152,3
2015,5,55,5154,4
2015,5,55,5156,1
2015,5,55,5164,1
2015,5,55,5170,3
2015,5,55,5172,5
2015,5,55,5202,1
2015,5,55,5244,3
2015,5,55,5404,1
2015,5,55,5432,1
2015,5,55,5436,3
2015,5,55,5438,1
2015,5,55,5444,1
2015,5,55,5446,1
2015,5,55,5448,3
2015,5,55,5472,4
2015,5,55,5474,2
2015,5,55,5488,1
2015,5,55,5700,1
2015,5,55,5754,2
2015,5,56,5100,434
2015,5,56,5130,2
2015,5,56,5134,2
2015,5,56,5142,1
2015,5,56,5150,1
2015,5,56,5154,1
2015,5,56,5156,2
2015,5,56,5164,1
2015,5,56,5170,4
2015,5,56,5172,4
2015,5,56,5180,1
2015,5,56,5182,1
2015,5,56,5222,1
2015,5,56,5244,3
2015,5,56,5269,1
2015,5,56,5289,3
2015,5,56,5404,1
2015,5,56,5432,1
2015,5,56,5436,3
2015,5,56,5438,3
2015,5,56,5444,1
2015,5,56,5448,2
2015,5,56,5464,1
2015,5,56,5472,5
2015,5,56,5474,2
2015,5,56,5482,1
2015,5,56,5492,2
2015,5,56,5611,2
2015,5,56,5700,1
2015,5,56,5754,1
2015,5,57,5100,455
2015,5,57,5110,1
2015,5,57,5120,4
2015,5,57,5130,3
2015,5,57,5142,2
2015,5,57,5152,4
2015,5,57,5154,5
2015,5,57,5156,1
2015,5,57,5158,2
2015,5,57,5170,6
2015,5,57,5172,6
2015,5,57,5180,1
2015,5,57,5202,1
2015,5,57,5222,1
2015,5,57,5228,1
2015,5,57,5289,2
2015,5,57,5316,1
2015,5,57,5390,3
2015,5,57,5436,3
2015,5,57,5456,1
2015,5,57,5472,8
2015,5,57,5492,2
2015,5,57,5502,1
2015,5,58,5100,445
2015,5,58,5104,1
2015,5,58,5106,1
2015,5,58,5120,1
2015,5,58,5142,1
2015,5,58,5150,1
2015,5,58,5154,7
2015,5,58,5156,1
2015,5,58,5170,3
2015,5,58,5172,3
2015,5,58,5202,1
2015,5,58,5228,1
2015,5,58,5244,1
2015,5,58,5266,1
2015,5,58,5272,1
2015,5,58,5289,1
2015,5,58,5390,2
2015,5,58,5436,4
2015,5,58,5438,1
2015,5,58,5448,3
2015,5,58,5472,3
2015,5,58,5474,2
2015,5,58,5492,1
2015,5,58,5754,2
2015,5,58,5758,1
2015,5,59,5100,365
2015,5,59,5104,1
2015,5,59,5110,2
2015,5,59,5120,1
2015,5,59,5128,2
2015,5,59,5140,1
2015,5,59,5152,1
2015,5,59,5154,4
2015,5,59,5158,1
2015,5,59,5162,1
2015,5,59,5164,1
2015,5,59,5170,3
2015,5,59,5172,3
2015,5,59,5244,4
2015,5,59,5432,1
2015,5,59,5436,3
2015,5,59,5448,3
2015,5,59,5458,1
2015,5,59,5472,8
2015,5,59,5700,1
2015,5,59,5750,2
2015,5,59,5754,1
2015,5,60,5100,375
2015,5,60,5110,1
2015,5,60,5120,2
2015,5,60,5130,2
2015,5,60,5150,2
2015,5,60,5152,1
2015,5,60,5154,3
2015,5,60,5164,1
2015,5,60,5172,4
2015,5,60,5174,2
2015,5,60,5180,2
2015,5,60,5202,1
2015,5,60,5244,2
2015,5,60,5289,1
2015,5,60,5404,1
2015,5,60,5424,1
2015,5,60,5432,1
2015,5,60,5436,4
2015,5,60,5438,2
2015,5,60,5444,1
2015,5,60,5448,1
2015,5,60,5472,6
2015,5,60,5492,1
2015,5,60,5750,1
2015,5,60,5754,1
2015,5,61,5100,400
2015,5,61,5104,2
2015,5,61,5110,3
2015,5,61,5120,3
2015,5,61,5130,1
2015,5,61,5140,1
2015,5,61,5142,1
2015,5,61,5152,3
2015,5,61,5156,1
2015,5,61,5158,1
2015,5,61,5164,1
2015,5,61,5170,2
2015,5,61,5172,2
2015,5,61,5180,1
2015,5,61,5222,1
2015,5,61,5244,1
2015,5,61,5289,1
2015,5,61,5390,2
2015,5,61,5432,1
2015,5,61,5436,1
2015,5,61,5452,1
2015,5,61,5472,5
2015,5,61,5474,2
2015,5,61,5492,2
2015,5,61,5611,1
2015,5,61,5754,2
2015,5,62,5100,373
2015,5,62,5120,1
2015,5,62,5130,1
2015,5,62,5150,1
2015,5,62,5152,1
2015,5,62,5154,2
2015,5,62,5170,2
2015,5,62,5172,5
2015,5,62,5174,1
2015,5,62,5180,1
2015,5,62,5182,1
2015,5,62,5222,1
2015,5,62,5244,1
2015,5,62,5289,1
2015,5,62,5446,1
2015,5,62,5456,1
2015,5,62,5472,1
2015,5,62,5474,1
2015,5,62,5754,4
2015,5,62,5756,1
2015,5,63,5100,385
2015,5,63,5104,2
2015,5,63,5106,1
2015,5,63,5110,3
2015,5,63,5140,1
2015,5,63,5150,1
2015,5,63,5154,2
2015,5,63,5158,1
2015,5,63,5170,7
2015,5,63,5172,6
2015,5,63,5244,1
2015,5,63,5269,1
2015,5,63,5272,1
2015,5,63,5289,1
2015,5,63,5316,1
2015,5,63,5390,3
2015,5,63,5436,2
2015,5,63,5438,1
2015,5,63,5448,1
2015,5,63,5472,2
2015,5,63,5474,1
2015,5,63,5750,1
2015,5,63,5756,2
2015,5,64,5100,352
2015,5,64,5103,1
2015,5,64,5110,3
2015,5,64,5120,4
2015,5,64,5130,1
2015,5,64,5152,2
2015,5,64,5158,1
2015,5,64,5170,1
2015,5,64,5172,5
2015,5,64,5180,2
2015,5,64,5244,3
2015,5,64,5289,1
2015,5,64,5390,1
2015,5,64,5432,1
2015,5,64,5472,1
2015,5,64,5482,2
2015,5,64,5492,2
2015,5,64,5502,1
2015,5,64,5700,2
2015,5,65,5100,331
2015,5,65,5120,1
2015,5,65,5150,1
2015,5,65,5152,2
2015,5,65,5156,1
2015,5,65,5160,1
2015,5,65,5164,1
2015,5,65,5170,1
2015,5,65,5172,5
2015,5,65,5180,2
2015,5,65,5282,1
2015,5,65,5436,1
2015,5,65,5438,2
2015,5,65,5472,1
2015,5,65,5492,1
2015,5,65,5750,1
2015,5,65,5754,1
2015,5,65,5756,2
2015,5,66,5100,341
2015,5,66,5103,1
2015,5,66,5104,2
2015,5,66,5106,1
2015,5,66,5120,1
2015,5,66,5130,1
2015,5,66,5150,1
2015,5,66,5152,2
2015,5,66,5170,2
2015,5,66,5172,4
2015,5,66,5390,1
2015,5,66,5458,1
2015,5,66,5472,4
2015,5,66,5484,1
2015,5,66,5776,1
2015,5,67,5100,396
2015,5,67,5110,2
2015,5,67,5120,2
2015,5,67,5130,1
2015,5,67,5150,1
2015,5,67,5152,1
2015,5,67,5170,1
2015,5,67,5172,2
2015,5,67,5180,2
2015,5,67,5390,1
2015,5,67,5448,1
2015,5,67,5472,4
2015,5,67,5700,1
2015,5,67,5754,1
2015,5,67,5756,1
2015,5,68,5100,349
2015,5,68,5104,1
2015,5,68,5120,3
2015,5,68,5140,1
2015,5,68,5152,1
2015,5,68,5170,3
2015,5,68,5172,5
2015,5,68,5174,1
2015,5,68,5180,1
2015,5,68,5244,1
2015,5,68,5390,1
2015,5,68,5448,1
2015,5,68,5704,1
2015,5,68,5754,1
2015,5,69,5100,331
2015,5,69,5106,1
2015,5,69,5110,1
2015,5,69,5142,1
2015,5,69,5152,3
2015,5,69,5154,1
2015,5,69,5180,1
2015,5,69,5244,2
2015,5,69,5268,1
2015,5,69,5289,2
2015,5,69,5390,1
2015,5,69,5434,1
2015,5,69,5438,1
2015,5,69,5456,1
2015,5,69,5472,2
2015,5,69,5492,1
2015,5,69,5611,1
2015,5,70,5100,333
2015,5,70,5110,2
2015,5,70,5140,1
2015,5,70,5154,1
2015,5,70,5158,1
2015,5,70,5162,1
2015,5,70,5170,1
2015,5,70,5172,1
2015,5,70,5390,1
2015,5,70,5472,2
2015,5,70,5750,1
2015,5,70,5756,1
2015,5,71,5100,316
2015,5,71,5110,3
2015,5,71,5120,1
2015,5,71,5150,1
2015,5,71,5170,1
2015,5,71,5172,1
2015,5,71,5180,1
2015,5,71,5390,1
2015,5,71,5432,1
2015,5,71,5436,1
2015,5,71,5444,1
2015,5,71,5446,1
2015,5,71,5472,1
2015,5,71,5754,1
2015,5,72,5100,243
2015,5,72,5110,1
2015,5,72,5152,2
2015,5,72,5172,1
2015,5,72,5180,1
2015,5,72,5182,1
2015,5,72,5234,1
2015,5,72,5244,1
2015,5,72,5472,2
2015,5,73,5100,215
2015,5,73,5120,1
2015,5,73,5152,1
2015,5,73,5170,2
2015,5,73,5172,2
2015,5,73,5472,3
2015,5,73,5704,1
2015,5,73,5756,1
2015,5,74,5100,212
2015,5,74,5110,2
2015,5,74,5120,1
2015,5,74,5152,3
2015,5,74,5170,5
2015,5,74,5172,1
2015,5,74,5244,2
2015,5,74,5289,1
2015,5,74,5436,2
2015,5,74,5448,1
2015,5,75,5100,206
2015,5,75,5150,2
2015,5,75,5152,2
2015,5,75,5170,2
2015,5,75,5172,2
2015,5,75,5244,1
2015,5,75,5472,1
2015,5,76,5100,204
2015,5,76,5104,1
2015,5,76,5152,2
2015,5,76,5154,1
2015,5,76,5164,1
2015,5,76,5172,2
2015,5,76,5244,2
2015,5,76,5289,2
2015,5,76,5472,3
2015,5,76,5474,1
2015,5,76,5700,1
2015,5,77,5100,163
2015,5,77,5104,1
2015,5,77,5110,1
2015,5,77,5170,1
2015,5,77,5172,2
2015,5,77,5180,1
2015,5,77,5244,1
2015,5,77,5268,1
2015,5,77,5272,1
2015,5,77,5390,1
2015,5,77,5436,1
2015,5,77,5438,1
2015,5,77,5472,3
2015,5,77,5754,1
2015,5,78,5100,179
2015,5,78,5110,2
2015,5,78,5152,2
2015,5,78,5180,1
2015,5,78,5289,1
2015,5,78,5472,1
2015,5,78,5474,1
2015,5,79,5100,160
2015,5,79,5120,2
2015,5,79,5152,1
2015,5,79,5170,1
2015,5,79,5436,2
2015,5,79,5472,3
2015,5,79,5700,1
2015,5,79,5754,2
2015,5,80,5100,146
2015,5,80,5152,1
2015,5,80,5180,1
2015,5,80,5316,1
2015,5,80,5436,1
2015,5,80,5438,1
2015,5,80,5472,1
2015,5,81,5100,128
2015,5,81,5104,1
2015,5,81,5164,1
2015,5,81,5170,1
2015,5,81,5316,1
2015,5,81,5436,1
2015,5,81,5444,1
2015,5,82,5100,142
2015,5,82,5152,1
2015,5,82,5172,1
2015,5,82,5754,1
2015,5,83,5100,115
2015,5,83,5128,1
2015,5,83,5158,1
2015,5,83,5172,1
2015,5,83,5289,1
2015,5,83,5436,2
2015,5,84,5100,116
2015,5,84,5152,1
2015,5,84,5164,1
2015,5,84,5172,2
2015,5,84,5410,1
2015,5,84,5472,1
2015,5,85,5100,118
2015,5,85,5104,1
2015,5,85,5110,2
2015,5,85,5154,1
2015,5,85,5244,2
2015,5,85,5438,1
2015,5,86,5100,107
2015,5,86,5448,1
2015,5,87,5100,99
2015,5,87,5152,1
2015,5,87,5170,1
2015,5,88,5100,77
2015,5,88,5110,1
2015,5,88,5120,1
2015,5,89,5100,66
2015,5,89,5438,1
2015,5,90,5100,58
2015,5,90,5106,1
2015,5,90,5120,1
2015,5,90,5162,1
2015,5,91,5100,76
2015,5,92,5100,50
2015,5,92,5472,1
2015,5,93,5100,38
2015,5,93,5120,1
2015,5,94,5100,52
2015,5,95,5100,21
2015,5,96,5100,25
2015,5,96,5448,2
2015,5,97,5100,15
2015,5,98,5100,20
2015,5,99,5100,6
2015,5,100,5100,1
2015,5,100,5488,1
2015,5,101,5100,4
2015,5,102,5100,4
2015,5,103,5100,1
2015,5,104,5100,1
2015,6,0,5100,482
2015,6,0,5120,1
2015,6,0,5128,1
2015,6,0,5152,1
2015,6,0,5154,4
2015,6,0,5158,1
2015,6,0,5164,1
2015,6,0,5170,2
2015,6,0,5174,1
2015,6,0,5180,2
2015,6,0,5214,1
2015,6,0,5244,1
2015,6,0,5288,1
2015,6,0,5289,1
2015,6,0,5390,1
2015,6,0,5410,1
2015,6,0,5432,2
2015,6,0,5448,10
2015,6,0,5459,1
2015,6,0,5464,2
2015,6,0,5472,5
2015,6,0,5488,1
2015,6,0,5759,1
2015,6,0,5761,1
2015,6,0,5778,1
2015,6,1,5100,439
2015,6,1,5106,1
2015,6,1,5110,1
2015,6,1,5122,2
2015,6,1,5128,2
2015,6,1,5130,1
2015,6,1,5154,10
2015,6,1,5156,1
2015,6,1,5158,1
2015,6,1,5170,3
2015,6,1,5172,1
2015,6,1,5214,1
2015,6,1,5234,1
2015,6,1,5272,1
2015,6,1,5278,1
2015,6,1,5288,1
2015,6,1,5404,1
2015,6,1,5432,4
2015,6,1,5438,2
2015,6,1,5448,3
2015,6,1,5464,3
2015,6,1,5472,3
2015,6,1,5609,1
2015,6,1,5756,1
2015,6,2,5100,453
2015,6,2,5120,2
2015,6,2,5130,1
2015,6,2,5154,1
2015,6,2,5158,2
2015,6,2,5170,1
2015,6,2,5182,2
2015,6,2,5202,1
2015,6,2,5289,3
2015,6,2,5306,1
2015,6,2,5390,1
2015,6,2,5404,1
2015,6,2,5416,1
2015,6,2,5432,2
2015,6,2,5438,1
2015,6,2,5448,1
2015,6,2,5458,1
2015,6,2,5472,3
2015,6,2,5716,1
2015,6,3,5100,469
2015,6,3,5110,2
2015,6,3,5120,3
2015,6,3,5128,1
2015,6,3,5154,7
2015,6,3,5158,1
2015,6,3,5164,1
2015,6,3,5170,2
2015,6,3,5289,1
2015,6,3,5304,1
2015,6,3,5410,1
2015,6,3,5432,4
2015,6,3,5446,1
2015,6,3,5448,5
2015,6,3,5464,2
2015,6,3,5472,2
2015,6,3,5474,1
2015,6,3,5492,2
2015,6,3,5611,1
2015,6,3,5756,1
2015,6,3,5759,1
2015,6,4,5100,477
2015,6,4,5110,1
2015,6,4,5130,1
2015,6,4,5154,2
2015,6,4,5170,4
2015,6,4,5172,1
2015,6,4,5180,1
2015,6,4,5216,1
2015,6,4,5228,1
2015,6,4,5234,1
2015,6,4,5289,1
2015,6,4,5404,1
2015,6,4,5410,1
2015,6,4,5432,3
2015,6,4,5436,1
2015,6,4,5446,1
2015,6,4,5448,2
2015,6,4,5464,1
2015,6,4,5472,5
2015,6,4,5474,1
2015,6,4,5754,1
2015,6,5,5100,458
2015,6,5,5110,1
2015,6,5,5120,4
2015,6,5,5122,1
2015,6,5,5128,1
2015,6,5,5154,3
2015,6,5,5266,1
2015,6,5,5272,1
2015,6,5,5289,2
2015,6,5,5318,1
2015,6,5,5446,1
2015,6,5,5448,2
2015,6,5,5464,1
2015,6,5,5492,1
2015,6,5,5756,1
2015,6,6,5100,426
2015,6,6,5106,1
2015,6,6,5120,1
2015,6,6,5154,2
2015,6,6,5156,1
2015,6,6,5170,1
2015,6,6,5172,2
2015,6,6,5214,1
2015,6,6,5244,1
2015,6,6,5289,2
2015,6,6,5404,1
2015,6,6,5432,2
2015,6,6,5446,1
2015,6,6,5448,1
2015,6,6,5464,1
2015,6,6,5472,2
2015,6,6,5474,2
2015,6,6,5514,1
2015,6,6,5754,1
2015,6,6,5756,2
2015,6,6,5776,1
2015,6,7,5100,419
2015,6,7,5103,1
2015,6,7,5110,1
2015,6,7,5120,1
2015,6,7,5142,1
2015,6,7,5164,1
2015,6,7,5172,3
2015,6,7,5268,1
2015,6,7,5272,1
2015,6,7,5289,1
2015,6,7,5432,1
2015,6,7,5448,1
2015,6,7,5472,1
2015,6,7,5756,1
2015,6,8,5100,404
2015,6,8,5106,1
2015,6,8,5120,2
2015,6,8,5128,1
2015,6,8,5152,1
2015,6,8,5154,2
2015,6,8,5156,1
2015,6,8,5158,1
2015,6,8,5172,1
2015,6,8,5390,1
2015,6,8,5432,1
